,IP Address,Hour of Day,Event Label,Total Events,Pageviews,Sessions,Session Duration,sumEventClicks
156,98.23.209.26,2021092613,supplement,1,7,1,0:07:45,10
157,98.23.209.26,2021092613,treatmentsButton,1,7,1,0:07:45,10
158,98.23.209.26,2021092613,try-on-your-own,1,7,1,0:07:45,10
202,98.204.252.212,2021093018,common-depression.png,1,5,1,0:04:03,10
203,98.204.252.212,2021093018,common-hot-flashes.png,1,5,1,0:04:03,10
204,98.204.252.212,2021093018,common-insomnia.png,1,5,1,0:04:03,10
205,98.204.252.212,2021093018,mind-body,1,5,1,0:04:03,10
206,98.204.252.212,2021093018,other-aches-pains.png,1,5,1,0:04:03,10
207,98.204.252.212,2021093018,other-brain-fog.png,1,5,1,0:04:03,10
208,98.204.252.212,2021093018,other-weight-gain.png,1,5,1,0:04:03,10
209,98.204.252.212,2021093018,supplement,1,5,1,0:04:03,10
210,98.204.252.212,2021093018,treatmentsButton,1,5,1,0:04:03,10
211,98.204.252.212,2021093018,try-on-your-own,1,5,1,0:04:03,10
236,98.174.82.34,2021092610,common-depression.png,2,13,1,0:16:55,10
237,98.174.82.34,2021092610,common-insomnia.png,1,13,1,0:16:55,10
238,98.174.82.34,2021092610,early-menopause-transition-result,2,4,1,0:05:51,10
239,98.174.82.34,2021092610,mind-body,1,13,1,0:16:55,10
240,98.174.82.34,2021092610,other-bladder.png,2,13,1,0:16:55,10
241,98.174.82.34,2021092610,other-weight-gain.png,2,13,1,0:16:55,10
242,98.174.82.34,2021092610,sex-period.png,2,13,1,0:16:55,10
243,98.174.82.34,2021092610,supplement,1,13,1,0:16:55,10
244,98.174.82.34,2021092610,treatmentsButton,4,13,1,0:16:55,10
245,98.174.82.34,2021092610,try-on-your-own,1,13,1,0:16:55,10
274,98.146.203.152,2021100709,common-depression.png,1,3,1,0:03:07,10
275,98.146.203.152,2021100709,common-hot-flashes.png,1,3,1,0:03:07,10
276,98.146.203.152,2021100709,common-insomnia.png,1,3,1,0:03:07,10
277,98.146.203.152,2021100709,only-treatments-known-to-work,1,3,1,0:03:07,10
278,98.146.203.152,2021100709,prescription-medicine,1,3,1,0:03:07,10
279,98.146.203.152,2021100709,sex-libido.png,1,3,1,0:03:07,10
280,98.146.203.152,2021100709,sex-period.png,1,3,1,0:03:07,10
281,98.146.203.152,2021100709,supplement,1,3,1,0:03:07,10
282,98.146.203.152,2021100709,treatmentsButton,1,3,1,0:03:07,10
283,98.146.203.152,2021100709,try-on-your-own,1,3,1,0:03:07,10
429,76.120.172.6,2021092714,common-depression.png,1,2,1,0:01:21,10
430,76.120.172.6,2021092714,common-hot-flashes.png,1,2,1,0:01:21,10
431,76.120.172.6,2021092714,common-insomnia.png,1,2,1,0:01:21,10
432,76.120.172.6,2021092714,mind-body,1,2,1,0:01:21,10
433,76.120.172.6,2021092714,only-treatments-known-to-work,1,2,1,0:01:21,10
434,76.120.172.6,2021092714,other-bladder.png,1,2,1,0:01:21,10
435,76.120.172.6,2021092714,other-weight-gain.png,1,2,1,0:01:21,10
436,76.120.172.6,2021092714,sex-pain-sex.png,1,2,1,0:01:21,10
437,76.120.172.6,2021092714,supplement,1,2,1,0:01:21,10
438,76.120.172.6,2021092714,treatmentsButton,2,2,1,0:01:21,10
452,76.106.2.217,2021092605,common-depression.png,1,4,1,0:04:43,10
453,76.106.2.217,2021092605,common-hot-flashes.png,2,4,1,0:04:43,10
454,76.106.2.217,2021092605,only-treatments-known-to-work,2,4,1,0:04:43,10
455,76.106.2.217,2021092605,other-dryness.png,2,4,1,0:04:43,10
456,76.106.2.217,2021092605,other-weight-gain.png,2,4,1,0:04:43,10
457,76.106.2.217,2021092605,prescription-medicine,4,4,1,0:04:43,10
458,76.106.2.217,2021092605,sex-libido.png,2,4,1,0:04:43,10
459,76.106.2.217,2021092605,supplement,2,4,1,0:04:43,10
460,76.106.2.217,2021092605,treatmentsButton,5,4,1,0:04:43,10
461,76.106.2.217,2021092605,try-on-your-own,2,4,1,0:04:43,10
615,74.199.76.172,2021092607,other-brain-fog.png,1,5,1,0:09:01,10
616,74.199.76.172,2021092607,other-weight-gain.png,1,5,1,0:09:01,10
617,74.199.76.172,2021092607,prescription-medicine,1,5,1,0:09:01,10
618,74.199.76.172,2021092607,professional-help,1,5,1,0:09:01,10
619,74.199.76.172,2021092607,reproductive-years-result,1,5,1,0:09:01,10
620,74.199.76.172,2021092607,sex-libido.png,1,5,1,0:09:01,10
621,74.199.76.172,2021092607,sex-pain-vagina.png,1,5,1,0:09:01,10
622,74.199.76.172,2021092607,supplement,1,5,1,0:09:01,10
623,74.199.76.172,2021092607,treatmentsButton,1,5,1,0:09:01,10
624,74.199.76.172,2021092607,try-on-your-own,1,5,1,0:09:01,10
727,73.37.13.59,2021092422,common-hot-flashes.png,1,19,1,0:10:32,10
728,73.37.13.59,2021092422,reproductive-years-result,1,19,1,0:10:32,10
719,73.37.13.59,2021092421,mind-body,1,19,1,0:10:32,10
720,73.37.13.59,2021092421,only-treatments-known-to-work,1,19,1,0:10:32,10
721,73.37.13.59,2021092421,other-aches-pains.png,1,19,1,0:10:32,10
722,73.37.13.59,2021092421,other-brain-fog.png,1,19,1,0:10:32,10
723,73.37.13.59,2021092421,sex-period.png,1,19,1,0:10:32,10
724,73.37.13.59,2021092421,supplement,1,19,1,0:10:32,10
725,73.37.13.59,2021092421,treatmentsButton,1,19,1,0:10:32,10
726,73.37.13.59,2021092421,try-on-your-own,1,19,1,0:10:32,10
746,73.175.215.190,2021102215,common-hot-flashes.png,1,16,1,0:12:02,10
747,73.175.215.190,2021102215,common-insomnia.png,1,16,1,0:12:02,10
748,73.175.215.190,2021102215,mind-body,1,16,1,0:12:02,10
749,73.175.215.190,2021102215,only-treatments-known-to-work,1,16,1,0:12:02,10
750,73.175.215.190,2021102215,other-bladder.png,1,16,1,0:12:02,10
751,73.175.215.190,2021102215,other-weight-gain.png,2,16,1,0:12:02,10
752,73.175.215.190,2021102215,prescription-medicine,1,16,1,0:12:02,10
753,73.175.215.190,2021102215,professional-help,1,16,1,0:12:02,10
754,73.175.215.190,2021102215,treatmentsButton,3,16,1,0:12:02,10
755,73.175.215.190,2021102215,uncertain-stage-result,1,16,1,0:12:02,10
856,72.74.219.122,2021092707,common-insomnia.png,1,4,1,0:02:34,10
857,72.74.219.122,2021092707,dry-eyes2.png,1,4,1,0:02:34,10
858,72.74.219.122,2021092707,mind-body,1,4,1,0:02:34,10
859,72.74.219.122,2021092707,ok-for-breast-cancer,1,4,1,0:02:34,10
860,72.74.219.122,2021092707,only-treatments-known-to-work,1,4,1,0:02:34,10
861,72.74.219.122,2021092707,other-aches-pains.png,1,4,1,0:02:34,10
862,72.74.219.122,2021092707,other-brain-fog.png,2,4,1,0:02:34,10
863,72.74.219.122,2021092707,professional-help,1,4,1,0:02:34,10
864,72.74.219.122,2021092707,supplement,1,4,1,0:02:34,10
865,72.74.219.122,2021092707,treatmentsButton,2,4,1,0:02:34,10
904,72.202.206.47,2021101719,common-hot-flashes.png,2,13,1,0:15:36,10
905,72.202.206.47,2021101719,common-insomnia.png,3,13,1,0:15:36,10
906,72.202.206.47,2021101719,mind-body,1,13,1,0:15:36,10
907,72.202.206.47,2021101719,other-aches-pains.png,1,13,1,0:15:36,10
908,72.202.206.47,2021101719,other-brain-fog.png,1,13,1,0:15:36,10
909,72.202.206.47,2021101719,prescription-medicine,1,13,1,0:15:36,10
910,72.202.206.47,2021101719,professional-help,1,13,1,0:15:36,10
911,72.202.206.47,2021101719,supplement,1,13,1,0:15:36,10
912,72.202.206.47,2021101719,treatmentsButton,2,13,1,0:15:36,10
913,72.202.206.47,2021101719,try-on-your-own,1,13,1,0:15:36,10
1082,71.192.14.0,2021100214,other-weight-gain.png,1,9,1,0:18:44,10
1073,71.192.14.0,2021100213,common-hot-flashes.png,3,9,1,0:18:44,10
1074,71.192.14.0,2021100213,other-aches-pains.png,1,9,1,0:18:44,10
1075,71.192.14.0,2021100213,other-bladder.png,1,9,1,0:18:44,10
1076,71.192.14.0,2021100213,other-brain-fog.png,1,9,1,0:18:44,10
1077,71.192.14.0,2021100213,other-weight-gain.png,1,9,1,0:18:44,10
1078,71.192.14.0,2021100213,sex-pain-sex.png,1,9,1,0:18:44,10
1079,71.192.14.0,2021100213,supplement,1,9,1,0:18:44,10
1080,71.192.14.0,2021100213,treatmentsButton,2,9,1,0:18:44,10
1081,71.192.14.0,2021100213,try-on-your-own,1,9,1,0:18:44,10
1313,68.171.180.200,2021100820,common-hot-flashes.png,1,5,1,0:05:10,10
1314,68.171.180.200,2021100820,dry-eyes2.png,1,5,1,0:05:10,10
1315,68.171.180.200,2021100820,mind-body,1,5,1,0:05:10,10
1316,68.171.180.200,2021100820,other-aches-pains.png,1,5,1,0:05:10,10
1317,68.171.180.200,2021100820,other-weight-gain.png,1,5,1,0:05:10,10
1318,68.171.180.200,2021100820,prescription-medicine,1,5,1,0:05:10,10
1319,68.171.180.200,2021100820,sex-libido.png,1,5,1,0:05:10,10
1320,68.171.180.200,2021100820,supplement,1,5,1,0:05:10,10
1321,68.171.180.200,2021100820,treatmentsButton,3,5,1,0:05:10,10
1322,68.171.180.200,2021100820,try-on-your-own,1,5,1,0:05:10,10
1393,67.3.99.123,2021102318,common-depression.png,1,18,1,0:14:20,10
1394,67.3.99.123,2021102318,common-hot-flashes.png,2,18,1,0:14:20,10
1395,67.3.99.123,2021102318,common-insomnia.png,2,18,1,0:14:20,10
1396,67.3.99.123,2021102318,only-treatments-known-to-work,3,18,1,0:14:20,10
1397,67.3.99.123,2021102318,other-aches-pains.png,1,18,1,0:14:20,10
1398,67.3.99.123,2021102318,other-bladder.png,1,18,1,0:14:20,10
1399,67.3.99.123,2021102318,other-weight-gain.png,2,18,1,0:14:20,10
1400,67.3.99.123,2021102318,prescription-medicine,4,18,1,0:14:20,10
1401,67.3.99.123,2021102318,supplement,2,18,1,0:14:20,10
1402,67.3.99.123,2021102318,treatmentsButton,4,18,1,0:14:20,10
1421,67.184.189.126,2021100715,common-depression.png,2,24,1,0:18:46,10
1422,67.184.189.126,2021100715,common-hot-flashes.png,2,24,1,0:18:46,10
1423,67.184.189.126,2021100715,common-insomnia.png,2,24,1,0:18:46,10
1424,67.184.189.126,2021100715,late-menopause-transition-result,1,24,1,0:18:46,10
1425,67.184.189.126,2021100715,other-aches-pains.png,1,24,1,0:18:46,10
1426,67.184.189.126,2021100715,other-brain-fog.png,2,24,1,0:18:46,10
1427,67.184.189.126,2021100715,prescription-medicine,1,24,1,0:18:46,10
1428,67.184.189.126,2021100715,sex-libido.png,2,24,1,0:18:46,10
1429,67.184.189.126,2021100715,supplement,1,24,1,0:18:46,10
1430,67.184.189.126,2021100715,treatmentsButton,2,24,1,0:18:46,10
1501,64.251.147.224,2021100218,common-hot-flashes.png,1,3,1,0:04:56,10
1502,64.251.147.224,2021100218,mind-body,1,3,1,0:04:56,10
1503,64.251.147.224,2021100218,only-treatments-known-to-work,1,3,1,0:04:56,10
1504,64.251.147.224,2021100218,other-aches-pains.png,1,3,1,0:04:56,10
1505,64.251.147.224,2021100218,other-bladder.png,1,3,1,0:04:56,10
1506,64.251.147.224,2021100218,other-dryness.png,1,3,1,0:04:56,10
1507,64.251.147.224,2021100218,other-weight-gain.png,1,3,1,0:04:56,10
1508,64.251.147.224,2021100218,supplement,1,3,1,0:04:56,10
1509,64.251.147.224,2021100218,treatmentsButton,1,3,1,0:04:56,10
1510,64.251.147.224,2021100218,try-on-your-own,1,3,1,0:04:56,10
1675,24.43.123.71,2021110313,common-depression.png,1,2,1,0:01:05,10
1676,24.43.123.71,2021110313,other-bladder.png,1,2,1,0:01:05,10
1677,24.43.123.71,2021110313,other-brain-fog.png,1,2,1,0:01:05,10
1678,24.43.123.71,2021110313,other-weight-gain.png,1,2,1,0:01:05,10
1679,24.43.123.71,2021110313,sex-pain-sex.png,1,2,1,0:01:05,10
1680,24.43.123.71,2021110313,sex-pain-vagina.png,1,2,1,0:01:05,10
1681,24.43.123.71,2021110313,treatmentsButton,1,2,1,0:01:05,10
1672,24.43.123.71,2021092512,sex-libido.png,2,4,1,0:00:43,10
1673,24.43.123.71,2021092512,sex-pain-vagina.png,1,4,1,0:00:43,10
1674,24.43.123.71,2021092512,treatmentsButton,2,4,1,0:00:43,10
1719,24.192.5.2,2021102213,common-hot-flashes.png,1,4,1,0:03:35,10
1720,24.192.5.2,2021102213,common-insomnia.png,1,4,1,0:03:35,10
1721,24.192.5.2,2021102213,only-treatments-known-to-work,1,4,1,0:03:35,10
1722,24.192.5.2,2021102213,other-aches-pains.png,1,4,1,0:03:35,10
1723,24.192.5.2,2021102213,other-bladder.png,1,4,1,0:03:35,10
1724,24.192.5.2,2021102213,other-dryness.png,1,4,1,0:03:35,10
1725,24.192.5.2,2021102213,other-weight-gain.png,1,4,1,0:03:35,10
1726,24.192.5.2,2021102213,prescription-medicine,1,4,1,0:03:35,10
1727,24.192.5.2,2021102213,supplement,1,4,1,0:03:35,10
1728,24.192.5.2,2021102213,treatmentsButton,2,4,1,0:03:35,10
1729,24.190.32.242,2021092510,common-depression.png,1,2,1,0:01:06,10
1730,24.190.32.242,2021092510,common-hot-flashes.png,1,2,1,0:01:06,10
1731,24.190.32.242,2021092510,mind-body,1,2,1,0:01:06,10
1732,24.190.32.242,2021092510,only-treatments-known-to-work,1,2,1,0:01:06,10
1733,24.190.32.242,2021092510,other-dryness.png,1,2,1,0:01:06,10
1734,24.190.32.242,2021092510,other-weight-gain.png,1,2,1,0:01:06,10
1735,24.190.32.242,2021092510,sex-pain-sex.png,1,2,1,0:01:06,10
1736,24.190.32.242,2021092510,sex-pain-vagina.png,1,2,1,0:01:06,10
1737,24.190.32.242,2021092510,treatmentsButton,2,2,1,0:01:06,10
1738,24.190.32.242,2021092510,try-on-your-own,1,2,1,0:01:06,10
1778,24.143.241.24,2021102211,common-depression.png,1,29,1,0:48:06,10
1779,24.143.241.24,2021102211,common-hot-flashes.png,2,29,1,0:48:06,10
1780,24.143.241.24,2021102211,common-insomnia.png,1,29,1,0:48:06,10
1781,24.143.241.24,2021102211,mind-body,1,29,1,0:48:06,10
1782,24.143.241.24,2021102211,only-treatments-known-to-work,1,29,1,0:48:06,10
1783,24.143.241.24,2021102211,other-aches-pains.png,1,29,1,0:48:06,10
1784,24.143.241.24,2021102211,other-brain-fog.png,1,29,1,0:48:06,10
1785,24.143.241.24,2021102211,other-weight-gain.png,1,29,1,0:48:06,10
1786,24.143.241.24,2021102211,treatmentsButton,3,29,1,0:48:06,10
1787,24.143.241.24,2021102211,try-on-your-own,1,29,1,0:48:06,10
1840,23.123.210.55,2021092513,common-depression.png,1,10,1,0:08:55,10
1841,23.123.210.55,2021092513,common-insomnia.png,1,10,1,0:08:55,10
1842,23.123.210.55,2021092513,mind-body,1,10,1,0:08:55,10
1843,23.123.210.55,2021092513,other-bladder.png,1,10,1,0:08:55,10
1844,23.123.210.55,2021092513,other-brain-fog.png,1,10,1,0:08:55,10
1845,23.123.210.55,2021092513,other-dryness.png,1,10,1,0:08:55,10
1846,23.123.210.55,2021092513,other-weight-gain.png,1,10,1,0:08:55,10
1847,23.123.210.55,2021092513,supplement,1,10,1,0:08:55,10
1848,23.123.210.55,2021092513,treatmentsButton,2,10,1,0:08:55,10
1849,23.123.210.55,2021092513,try-on-your-own,1,10,1,0:08:55,10
1851,216.93.226.235,2021092611,common-depression.png,1,6,1,0:08:57,10
1852,216.93.226.235,2021092611,only-treatments-known-to-work,4,6,1,0:08:57,10
1853,216.93.226.235,2021092611,other-brain-fog.png,1,6,1,0:08:57,10
1854,216.93.226.235,2021092611,other-dryness.png,1,6,1,0:08:57,10
1855,216.93.226.235,2021092611,other-weight-gain.png,3,6,1,0:08:57,10
1856,216.93.226.235,2021092611,sex-libido.png,1,6,1,0:08:57,10
1857,216.93.226.235,2021092611,sex-pain-sex.png,1,6,1,0:08:57,10
1858,216.93.226.235,2021092611,sex-pain-vagina.png,2,6,1,0:08:57,10
1859,216.93.226.235,2021092611,treatmentsButton,1,6,1,0:08:57,10
1860,216.93.226.235,2021092611,uncertain-stage-result,1,6,1,0:08:57,10
1861,216.81.125.14,2021102013,common-hot-flashes.png,1,2,1,0:01:08,10
1862,216.81.125.14,2021102013,common-insomnia.png,1,2,1,0:01:08,10
1863,216.81.125.14,2021102013,other-aches-pains.png,1,2,1,0:01:08,10
1864,216.81.125.14,2021102013,other-brain-fog.png,1,2,1,0:01:08,10
1865,216.81.125.14,2021102013,other-dryness.png,1,2,1,0:01:08,10
1866,216.81.125.14,2021102013,prescription-medicine,1,2,1,0:01:08,10
1867,216.81.125.14,2021102013,sex-libido.png,1,2,1,0:01:08,10
1868,216.81.125.14,2021102013,sex-pain-sex.png,1,2,1,0:01:08,10
1869,216.81.125.14,2021102013,sex-pain-vagina.png,1,2,1,0:01:08,10
1870,216.81.125.14,2021102013,treatmentsButton,3,2,1,0:01:08,10
2005,174.242.81.27,2021092716,common-hot-flashes.png,1,11,1,0:08:12,10
2006,174.242.81.27,2021092716,dry-eyes2.png,1,11,1,0:08:12,10
2007,174.242.81.27,2021092716,only-treatments-known-to-work,1,11,1,0:08:12,10
2008,174.242.81.27,2021092716,other-bladder.png,1,11,1,0:08:12,10
2009,174.242.81.27,2021092716,other-brain-fog.png,1,11,1,0:08:12,10
2010,174.242.81.27,2021092716,other-dryness.png,1,11,1,0:08:12,10
2011,174.242.81.27,2021092716,sex-pain-vagina.png,1,11,1,0:08:12,10
2012,174.242.81.27,2021092716,supplement,2,11,1,0:08:12,10
2013,174.242.81.27,2021092716,treatmentsButton,4,11,1,0:08:12,10
2014,174.242.81.27,2021092716,try-on-your-own,2,11,1,0:08:12,10
2024,174.214.0.116,2021093013,common-depression.png,1,8,1,0:14:45,10
2025,174.214.0.116,2021093013,common-hot-flashes.png,1,8,1,0:14:45,10
2026,174.214.0.116,2021093013,dry-eyes2.png,2,8,1,0:14:45,10
2027,174.214.0.116,2021093013,other-aches-pains.png,2,8,1,0:14:45,10
2028,174.214.0.116,2021093013,other-brain-fog.png,2,8,1,0:14:45,10
2029,174.214.0.116,2021093013,other-dryness.png,1,8,1,0:14:45,10
2030,174.214.0.116,2021093013,other-weight-gain.png,1,8,1,0:14:45,10
2031,174.214.0.116,2021093013,sex-libido.png,2,8,1,0:14:45,10
2032,174.214.0.116,2021093013,sex-period.png,1,8,1,0:14:45,10
2033,174.214.0.116,2021093013,treatmentsButton,1,8,1,0:14:45,10
2352,172.58.157.238,2021100816,common-depression.png,2,2,1,0:02:30,10
2353,172.58.157.238,2021100816,common-hot-flashes.png,1,2,1,0:02:30,10
2354,172.58.157.238,2021100816,only-treatments-known-to-work,1,2,1,0:02:30,10
2355,172.58.157.238,2021100816,other-aches-pains.png,1,2,1,0:02:30,10
2356,172.58.157.238,2021100816,other-brain-fog.png,1,2,1,0:02:30,10
2357,172.58.157.238,2021100816,other-weight-gain.png,3,2,1,0:02:30,10
2358,172.58.157.238,2021100816,sex-libido.png,1,2,1,0:02:30,10
2359,172.58.157.238,2021100816,sex-pain-vagina.png,1,2,1,0:02:30,10
2360,172.58.157.238,2021100816,treatmentsButton,2,2,1,0:02:30,10
2361,172.58.157.238,2021100816,try-on-your-own,1,2,1,0:02:30,10
2549,108.30.127.130,2021100418,common-depression.png,2,5,1,0:04:42,10
2550,108.30.127.130,2021100418,common-hot-flashes.png,1,5,1,0:04:42,10
2551,108.30.127.130,2021100418,common-insomnia.png,1,5,1,0:04:42,10
2552,108.30.127.130,2021100418,dry-eyes2.png,1,5,1,0:04:42,10
2553,108.30.127.130,2021100418,late-menopause-transition-result,2,5,1,0:04:42,10
2554,108.30.127.130,2021100418,other-brain-fog.png,1,5,1,0:04:42,10
2555,108.30.127.130,2021100418,other-weight-gain.png,1,5,1,0:04:42,10
2556,108.30.127.130,2021100418,sex-libido.png,1,5,1,0:04:42,10
2557,108.30.127.130,2021100418,treatmentsButton,3,5,1,0:04:42,10
2558,108.30.127.130,2021100418,uncertain-stage-result,2,5,1,0:04:42,10
2559,108.28.65.24,2021100208,common-depression.png,1,10,1,0:13:32,10
2560,108.28.65.24,2021100208,common-hot-flashes.png,1,10,1,0:13:32,10
2561,108.28.65.24,2021100208,common-insomnia.png,2,10,1,0:13:32,10
2562,108.28.65.24,2021100208,other-aches-pains.png,1,10,1,0:13:32,10
2563,108.28.65.24,2021100208,other-brain-fog.png,1,10,1,0:13:32,10
2564,108.28.65.24,2021100208,other-weight-gain.png,1,10,1,0:13:32,10
2565,108.28.65.24,2021100208,prescription-medicine,2,10,1,0:13:32,10
2566,108.28.65.24,2021100208,sex-period.png,1,10,1,0:13:32,10
2567,108.28.65.24,2021100208,supplement,1,10,1,0:13:32,10
2568,108.28.65.24,2021100208,treatmentsButton,1,10,1,0:13:32,10
2600,108.213.221.15,2021092523,dry-eyes2.png,2,12,1,0:25:47,10
2601,108.213.221.15,2021092523,mind-body,2,12,1,0:25:47,10
2602,108.213.221.15,2021092523,other-aches-pains.png,2,12,1,0:25:47,10
2603,108.213.221.15,2021092523,other-bladder.png,2,12,1,0:25:47,10
2604,108.213.221.15,2021092523,other-brain-fog.png,2,12,1,0:25:47,10
2605,108.213.221.15,2021092523,other-dryness.png,2,12,1,0:25:47,10
2606,108.213.221.15,2021092523,other-weight-gain.png,2,12,1,0:25:47,10
2607,108.213.221.15,2021092523,supplement,2,12,1,0:25:47,10
2608,108.213.221.15,2021092523,treatmentsButton,4,12,1,0:25:47,10
2609,108.213.221.15,2021092523,try-on-your-own,1,12,1,0:25:47,10
2610,108.209.51.38,2021102114,common-depression.png,1,2,1,0:01:00,10
2611,108.209.51.38,2021102114,common-hot-flashes.png,1,2,1,0:01:00,10
2612,108.209.51.38,2021102114,common-insomnia.png,1,2,1,0:01:00,10
2613,108.209.51.38,2021102114,other-aches-pains.png,2,2,1,0:01:00,10
2614,108.209.51.38,2021102114,other-bladder.png,1,2,1,0:01:00,10
2615,108.209.51.38,2021102114,other-weight-gain.png,2,2,1,0:01:00,10
2616,108.209.51.38,2021102114,prescription-medicine,1,2,1,0:01:00,10
2617,108.209.51.38,2021102114,sex-period.png,1,2,1,0:01:00,10
2618,108.209.51.38,2021102114,supplement,1,2,1,0:01:00,10
2619,108.209.51.38,2021102114,treatmentsButton,1,2,1,0:01:00,10
2660,107.77.204.226,2021092706,common-depression.png,2,17,2,0:13:42,10
2661,107.77.204.226,2021092706,common-insomnia.png,3,17,2,0:13:42,10
2662,107.77.204.226,2021092706,dry-eyes2.png,1,16,1,0:13:37,10
2663,107.77.204.226,2021092706,late-menopause-transition-result,1,16,1,0:13:37,10
2664,107.77.204.226,2021092706,other-aches-pains.png,2,16,1,0:13:37,10
2665,107.77.204.226,2021092706,other-brain-fog.png,1,16,1,0:13:37,10
2666,107.77.204.226,2021092706,other-weight-gain.png,2,16,1,0:13:37,10
2667,107.77.204.226,2021092706,prescription-medicine,1,16,1,0:13:37,10
2668,107.77.204.226,2021092706,sex-libido.png,1,16,1,0:13:37,10
2669,107.77.204.226,2021092706,treatmentsButton,5,16,1,0:13:37,10
2799,104.245.131.241,2021102416,common-depression.png,1,8,1,0:05:32,10
2800,104.245.131.241,2021102416,common-hot-flashes.png,1,8,1,0:05:32,10
2801,104.245.131.241,2021102416,common-insomnia.png,3,8,1,0:05:32,10
2802,104.245.131.241,2021102416,early-menopause-transition-result,1,8,1,0:05:32,10
2803,104.245.131.241,2021102416,other-aches-pains.png,1,8,1,0:05:32,10
2804,104.245.131.241,2021102416,sex-pain-sex.png,4,8,1,0:05:32,10
2805,104.245.131.241,2021102416,sex-pain-vagina.png,3,8,1,0:05:32,10
2806,104.245.131.241,2021102416,sex-period.png,1,8,1,0:05:32,10
2807,104.245.131.241,2021102416,supplement,1,8,1,0:05:32,10
2808,104.245.131.241,2021102416,treatmentsButton,3,8,1,0:05:32,10
32,99.7.30.41,2021093016,common-depression.png,1,4,1,0:03:28,9
33,99.7.30.41,2021093016,common-hot-flashes.png,2,4,1,0:03:28,9
34,99.7.30.41,2021093016,common-insomnia.png,1,4,1,0:03:28,9
35,99.7.30.41,2021093016,other-brain-fog.png,1,4,1,0:03:28,9
36,99.7.30.41,2021093016,other-weight-gain.png,1,4,1,0:03:28,9
37,99.7.30.41,2021093016,sex-period.png,1,4,1,0:03:28,9
38,99.7.30.41,2021093016,supplement,1,4,1,0:03:28,9
39,99.7.30.41,2021093016,treatmentsButton,2,4,1,0:03:28,9
40,99.7.30.41,2021093016,try-on-your-own,1,4,1,0:03:28,9
62,99.32.58.89,2021092606,common-depression.png,1,6,1,0:07:14,9
63,99.32.58.89,2021092606,common-hot-flashes.png,1,6,1,0:07:14,9
64,99.32.58.89,2021092606,other-bladder.png,1,6,1,0:07:14,9
65,99.32.58.89,2021092606,other-dryness.png,1,6,1,0:07:14,9
66,99.32.58.89,2021092606,prescription-medicine,1,6,1,0:07:14,9
67,99.32.58.89,2021092606,supplement,1,6,1,0:07:14,9
68,99.32.58.89,2021092606,treatmentsButton,1,6,1,0:07:14,9
69,99.32.58.89,2021092606,try-on-your-own,1,6,1,0:07:14,9
70,99.32.58.89,2021092606,uncertain-stage-result,1,6,1,0:07:14,9
212,98.201.203.55,2021101716,common-depression.png,1,5,1,0:04:17,9
213,98.201.203.55,2021101716,common-hot-flashes.png,2,5,1,0:04:17,9
214,98.201.203.55,2021101716,dry-eyes2.png,1,5,1,0:04:17,9
215,98.201.203.55,2021101716,other-aches-pains.png,1,5,1,0:04:17,9
216,98.201.203.55,2021101716,other-brain-fog.png,2,5,1,0:04:17,9
217,98.201.203.55,2021101716,other-weight-gain.png,1,5,1,0:04:17,9
218,98.201.203.55,2021101716,sex-libido.png,2,5,1,0:04:17,9
219,98.201.203.55,2021101716,sex-period.png,2,5,1,0:04:17,9
220,98.201.203.55,2021101716,treatmentsButton,2,5,1,0:04:17,9
257,98.152.32.83,2021092523,common-depression.png,1,5,1,0:09:05,9
258,98.152.32.83,2021092523,common-insomnia.png,1,5,1,0:09:05,9
259,98.152.32.83,2021092523,dry-eyes2.png,2,5,1,0:09:05,9
260,98.152.32.83,2021092523,late-menopause-transition-result,4,5,1,0:09:05,9
261,98.152.32.83,2021092523,other-aches-pains.png,1,5,1,0:09:05,9
262,98.152.32.83,2021092523,other-bladder.png,2,5,1,0:09:05,9
263,98.152.32.83,2021092523,other-brain-fog.png,2,5,1,0:09:05,9
264,98.152.32.83,2021092523,sex-period.png,2,5,1,0:09:05,9
265,98.152.32.83,2021092523,treatmentsButton,10,5,1,0:09:05,9
524,75.187.124.48,2021092612,common-insomnia.png,1,2,1,0:02:10,9
525,75.187.124.48,2021092612,other-aches-pains.png,1,2,1,0:02:10,9
526,75.187.124.48,2021092612,other-bladder.png,1,2,1,0:02:10,9
527,75.187.124.48,2021092612,other-weight-gain.png,1,2,1,0:02:10,9
528,75.187.124.48,2021092612,prescription-medicine,1,2,1,0:02:10,9
529,75.187.124.48,2021092612,sex-pain-vagina.png,1,2,1,0:02:10,9
530,75.187.124.48,2021092612,sex-period.png,1,2,1,0:02:10,9
531,75.187.124.48,2021092612,treatmentsButton,2,2,1,0:02:10,9
532,75.187.124.48,2021092612,try-on-your-own,1,2,1,0:02:10,9
683,73.81.166.10,2021092605,common-depression.png,1,3,1,0:03:39,9
684,73.81.166.10,2021092605,common-hot-flashes.png,1,3,1,0:03:39,9
685,73.81.166.10,2021092605,only-treatments-known-to-work,2,3,1,0:03:39,9
686,73.81.166.10,2021092605,other-dryness.png,1,3,1,0:03:39,9
687,73.81.166.10,2021092605,prescription-medicine,1,3,1,0:03:39,9
688,73.81.166.10,2021092605,sex-pain-vagina.png,1,3,1,0:03:39,9
689,73.81.166.10,2021092605,supplement,1,3,1,0:03:39,9
