,Pageviews,Unique Pageviews,?s=Anxiety,?s=Transgender,about,acupuncture,am-i-in-menopause,avoiding-triggers,avoiding-weight-gain,bladder-control-problems,brain-fog-cognitive-issues,clinical-hypnosis,clonidine,cognitive-behavioral-therapy,cognitive-behavioral-therapy-for-sleep,cooling-techniques,create-my-menoplan,dealing-with-bladder-control,dealing-with-brain-fog,dealing-with-dry-eyes,dealing-with-dry-hair-skin,dealing-with-physical-aches-pains,dry-eyes,dry-hair-skin,exercise,featured-video,gabapentin-and-pregabalin,heavy-irregular-periods,herbal-remedies-and-supplements,homepage,hormone-therapy,hot-flashes,low-sex-drive,meditation-mindfulness-mindfulness-based-stress-reduction,mood-depression-anxiety,omega-3-fatty-acids,ospemifene,our-story,our-team,paced-breathing,pain-with-sex,pelvic-floor-physical-therapy,physical-aches-pains,publications,questions-and-answers,science,sedatives,sleep-problems-insomnia,soy-foods-and-supplements,ssris-and-snris,staying-healthy-in-midlife,strategies-to-talk-with-your-doctor,symptoms-landing-page,tai-chi,team/susan-d-reed-md-mph,test/anxiety-assessment,test/depression-assessment,test/insomnia-severity-index,treatment-template-shorter-table-of-contents-2,treatments,vagina-pain-dryness-not-during-sex,vaginal-dilators,vaginal-estrogen,vaginal-laser-therapy,vaginal-lubricants-and-moisturizers,vaginal-physical-therapy,vitamins,weight-gain,what-if-i-have-breast-cancer,what-if-im-transgender-or-nonbinary,who-we-are,womens-stories,yoga,insomnia-severity-index-results,anxiety-assessment-results,hotflash_symp,nightsweat_symp,sleep_symp,moody_symp,anxiety_symp,periods_symp,vagpain_symp,brainfog_symp,dryhair_symp,dryskin_symp,aches_symp,weightgain_symp,sexdrive_symp,depression_symp,uinfect_symp,dryeye_symp,sexpain_symp,vagdry_symp,bladder_symp,other_symp,none_symp
insomnia-severity-index-results,0.42060510094256076,0.43938510962922284,0.31277162108561213,-0.00772275607618795,0.08017996216307828,-0.013408633111818832,0.15314057810408016,-0.01903208898466394,0.10884199774917509,0.13235998588957074,0.05887348228491299,0.08235085532814464,0.05014945638283925,0.21596310373947053,0.2442451419698539,0.07189278414971026,0.12055116758974102,0.0800155126100272,0.026257545381445882,0.09225185279298016,-0.03266471353806018,0.04262962403723442,0.21881236589174358,-0.02585507869382347,0.061343007596688585,-0.007722756076187956,0.03295334340621654,0.004140162575581096,-0.02668902809546933,0.21319238324942363,0.03935056841700948,0.05754278799178862,0.13781128344310425,0.3041113923199756,0.3304781735529829,-0.01735264020984512,-0.010934840695669395,0.22827643810570997,0.14868814584532494,0.21596310373947047,0.04067590973393188,-0.01582464699710792,0.09983726341776407,0.3575635496485025,0.08584676001845823,0.31277162108561235,-0.01811727443608367,0.36781701096629127,-0.02380099487484016,0.04717637857289448,0.051320023927966744,0.03842196550766588,0.23851320311044025,-0.007722756076187956,-0.007722756076187956,0.29249083876581133,0.3041113923199756,0.9183975527876322,0.06665785868353193,0.03590126515031217,0.10049597519041409,-0.02058218260097078,0.11260652649259499,-0.007722756076187956,-0.022123707657822116,-0.0109348406956694,-0.015501780142559016,0.20516390653944486,0.06194876399120019,0.12208632368785316,0.44710492245185585,0.09125890882572218,0.1266742735318694,1.0,0.3249295914654954,-0.006896695306878528,0.03026887924208585,0.13758559774763665,0.10447179389145976,0.10340110129502755,0.009944844695204728,-0.023395413544786567,0.07206464398975841,-0.015075567228888177,0.07225233363575564,-0.005295305578464339,0.05951881395543892,0.07615878461011562,0.17312270555709147,-0.02825733094335446,0.013144899594472818,0.010354563729733276,0.02476341424792155,0.046266045998570954,-0.020582182600970785,-0.013408633111818826
anxiety-assessment-results,0.2983712859917705,0.3416548158199962,0.706684338991994,-0.005145759749941701,0.03934780095875599,0.19705147822209876,0.10203929984536798,0.13350586856239172,0.13425988868781208,-0.026781107099563765,0.08352642911836435,0.10018790813384781,0.16030536102340942,-0.007286008073891505,-0.012681296222285227,0.09135594778152548,0.09214542670787755,0.1740015604356991,0.04683192308958937,-0.014679033615940158,0.057466888853619204,-0.01295648458170268,-0.01773208642723543,0.04548672780700502,-0.014741276723230726,-0.005145759749941702,0.13099244029242166,-0.02995091780779082,0.05909209626402116,0.02342183333354159,0.05708834602099492,0.06499415010817307,-0.030118671298969092,0.34576926573050903,0.5617569809957521,-0.01156226050209744,-0.0072860080738915015,-0.014741276723230723,-0.022449947376213253,-0.007286008073891504,-0.017005690270642495,-0.010544141336514753,-0.028129598091126324,-0.008934323949616569,0.025924940203071917,-0.005145759749941702,-0.012071744938222276,0.07287582931174318,0.08385979376328626,0.23606433901437401,-0.02493393626016364,0.06015192036751062,0.13255887891971674,-0.005145759749941702,-0.005145759749941702,0.7688723069433289,0.5843299395096627,0.24540633674085457,-0.01806707203422838,0.02392141916175222,-0.019879226572057384,-0.013714141136813539,-0.012681296222285227,-0.005145759749941702,-0.014741276723230739,-0.007286008073891505,-0.010329011498366578,0.2032226818440647,-0.018828179315080684,-0.017944301200481495,0.40119686075540334,0.08374760713871529,-0.011562260502097443,0.3249295914654954,1.0,0.002883354423956182,0.08049228865337572,0.09888034400008826,0.04668339194097145,0.1222697837714093,-0.048372446526116365,-0.015588628743979203,0.12480846016683014,-0.040924159677513165,0.07375685142684191,-0.03356429407611436,-0.03498182541182316,0.089528822363179,0.10710697640734561,-0.018828179315080684,-0.047161667124329815,-0.03127711211321735,-0.043043851539745055,0.03980544942709983,-0.013714141136813528,-0.008934323949616565
hotflash_symp,0.07613114442571708,0.07679136352997705,-0.033752123056278734,0.07156465189376388,0.004692402866299255,-0.058602114367180234,0.10714539779173378,0.0465929136224524,0.09662395196569674,-0.10006000828107989,-0.04745754291025488,0.11519137696060544,0.05021392909417816,-0.047790463031588785,0.0033355105948959314,0.015259096740090489,0.20506559809355762,0.04020542294749678,0.04314209850056414,0.0163789479247979,0.06824476210245606,0.017006693243784045,-0.11630849324891264,-0.02021193229427456,0.01301992819330463,0.0715646518937639,0.04492525298135185,-0.051270940425158784,0.08808577707090412,0.07058863729105007,0.11945933924688365,0.026719619966032365,-0.07727566600562168,0.097296671719241,-0.03660506889685433,-0.028511016635507175,0.026769845833483925,-0.04183560683432406,0.03254124288716991,0.026769845833483946,-0.0897907490206787,0.03874069794630422,0.033332164249644816,0.002349959473370637,-0.03663937727704675,-0.03375212305627872,0.026705554999861675,-0.0899406457439774,0.10252855178510073,0.09769614633460108,0.05515976435606365,0.1346950502801063,-0.0582044460038902,-0.03375212305627873,0.07156465189376389,-0.013518054726255545,0.02670555499986156,0.02152991002921209,-0.026062351377498263,0.08178293289610442,-0.13039203813029304,0.0704365461334607,0.04659291362245243,-0.033752123056278734,0.06787546322093344,-0.047790463031588765,0.03795027985411941,0.013720819263890238,0.143283391066708,0.07817198118301515,0.013329757944519943,0.057168678586391776,0.018817270979434753,-0.006896695306878528,0.002883354423956182,1.0,0.6432475691367088,0.5330861543227774,0.5040816022750941,0.5105722969333137,0.25231826792775036,0.18134907637004052,0.5137811056349975,0.35594980921173475,0.4143090757399561,0.5445634104630067,0.4865097244841079,0.41892138243995736,0.40157725176563575,0.23221052061708278,0.3249600048934532,0.26553770849375147,0.31965976845093186,0.3363622931874424,0.19072941298690194,-0.05860211436718024
nightsweat_symp,0.17029893829907214,0.161723243136133,0.07317925618085572,0.07317925618085575,0.0004048052818127008,0.00414639740710927,0.12884958115767375,0.049500063518327884,0.07839257850252546,-0.0002755206985533603,0.007125680002867985,0.11874913946419563,0.027757815719754143,-0.04673602915893222,0.00588535787054427,0.08364203179910454,0.21194328050721048,0.06593974140186137,0.026889950114606327,0.019433880755719314,-0.0450558696124001,-0.000842490871169913,-0.07308506029129921,-0.016952343658263033,-0.06690346002545955,-0.03300742673891749,0.09669563065748348,0.0030569870116943254,0.09235041810375912,0.1445305344919227,0.009320561350618702,0.11473587995832969,0.09482636268208644,0.06491429463106263,0.00040089530242862513,0.021272421327248183,0.028440141775009108,-0.03924914138943797,0.03727530137617707,0.02844014177500912,-0.04328432368861894,0.04115791136449391,0.03920243212587017,0.004146397407109278,0.016998273738042226,-0.03300742673891747,0.029327197838604314,0.023264095683446034,0.01727703082621708,0.07698811718621076,0.01647207100134372,0.08948275308970954,0.08638754512550999,-0.03300742673891748,0.07317925618085572,0.015067709972868729,0.06491429463106257,0.05100692761001191,0.10159184085342937,0.046358492340216675,-0.0627430523420591,0.03331724886204408,0.005885357870544269,-0.03300742673891749,0.043713814518627055,0.028440141775009097,0.04031817538905724,0.10572024885372926,0.08843736462180289,0.03301419609862991,0.015815968619339794,0.08661251101197202,-0.026446794082524778,0.03026887924208585,0.08049228865337572,0.6432475691367088,1.0,0.5536513814188719,0.5331616831989284,0.49426158387904184,0.26402362401918855,0.15020498192542556,0.6001161217263747,0.3516751281253651,0.4412710084125812,0.5071976153420814,0.5271776888292917,0.493285098366267,0.3917920245991835,0.23787346526532144,0.4065400548344852,0.25496886242410033,0.28644937027727224,0.3758655230015455,0.11417489960911005,-0.057309135591117576
sleep_symp,0.24890521415663291,0.2389157753040582,0.06332678093977483,-0.03814277153129293,0.11106644446282332,-0.06622537657352624,0.1894896901676905,0.07270915639409355,0.027143662029644553,0.03821966059194483,0.08239434907988188,0.16126064358048034,-0.0003735877523966064,0.017829329856027303,0.07270915639409344,0.08873248580322986,0.188750149376474,0.02818890817274856,0.07532284297296983,0.03592053833211381,0.041965747319692194,0.0022257676749232905,-0.014885128799770464,-0.0025419066952054718,-0.003565895265691928,-0.03814277153129293,0.08282303854977524,-0.01996144104224265,0.08735014129238561,0.14088356077100447,0.005142451595460015,0.07904332453893513,0.08094515208122285,0.11455586388290478,0.09012105973194423,0.05109328676046755,-0.054007290437674986,0.10213742868160523,0.12230262085056753,0.01782932985602733,-0.02126153034911622,0.06738630536279328,-0.013618876948082776,0.05122561179405241,0.10300225755613515,0.06332678093977476,0.11455586388290481,0.18220740987264622,0.08145159828408412,0.02395648284802232,0.16637361968177133,0.15036531127583588,0.06036247520803608,-0.038142771531292925,0.06332678093977484,0.09582972989929998,0.0465434411198068,0.15209844598587266,0.07390009457770468,0.05751787689065561,-0.04419628711254016,-0.024389899374656007,0.07270915639409346,-0.03814277153129293,-0.0035658952656919185,0.017829329856027327,0.025275754737493206,0.11114254317427706,0.11747261519628836,0.03211603198640494,0.05867963330475277,0.17385624604169478,0.09669267171873437,0.13758559774763665,0.09888034400008826,0.5330861543227774,0.5536513814188719,1.0,0.5094507937130455,0.5367840393472931,0.3339688065016404,0.12353335587680199,0.5529624229578666,0.37158479930597693,0.49803681021092006,0.5325887950197257,0.49611878630705586,0.4756614559382353,0.4647763692764604,0.08891307488787627,0.4076882553740813,0.2579357187363428,0.2892343462868822,0.28225885042458615,0.13014152414415706,-0.06622537657352624
moody_symp,0.20322619120546495,0.201943704395988,0.07572489842286446,0.07572489842286441,-0.0008462019425013149,0.006904060920204716,0.1830785320841966,0.054004095761195074,0.10886092769084625,0.007818908889297543,0.06568429987850823,0.12431736869727003,-0.020340437781516698,0.031027922606824146,0.05400409576119511,0.12284591242565499,0.2048183879156592,0.034490519321546564,0.10180021394414526,0.024135390382216026,0.08070788276966123,0.10728806707268546,-0.027504480180081992,-0.011972286042552642,0.1048191112401015,-0.0318978168014121,0.12904431104569003,-0.004329715686316889,0.12222246900565434,0.15097433331221133,-0.007815944705076235,0.06439703491664353,-0.0023323775039652537,0.03337410112036684,0.08347272261593795,-0.07167277238512453,-0.045164905096323975,0.02073419275174691,0.06498253529169326,0.1072207503099722,-0.10541580236828108,0.04490288756570848,0.048238508976036466,0.06919069748292095,0.08504691187316357,-0.0318978168014121,-0.0026942633716962932,0.09917697430484872,0.11276586944633989,0.08399329935119823,0.14343195786440466,0.05944443576291757,0.04133964697768789,0.07572489842286444,0.07572489842286446,-0.006843651020563825,-0.002694263371696281,0.13582313728903506,0.013961455469654504,0.029163369538757717,-0.05758042464471853,0.03791474516909403,0.009799559783096575,-0.0318978168014121,-0.035322419573822865,-0.045164905096323954,-0.01002064870127569,0.06006630165191626,0.15590949477651103,0.06390686287815339,0.01964222080493648,0.14339046889081494,0.0734208887847618,0.10447179389145976,0.04668339194097145,0.5040816022750941,0.5331616831989284,0.5094507937130455,1.0,0.5100847218991884,0.3099390575645484,0.12072408630812202,0.5008310211833447,0.2754325250449462,0.42493577691374435,0.4333823394843076,0.4094659116235103,0.3556097544581931,0.5392583133086457,0.21649230407637302,0.3276610090509509,0.19091515942612136,0.18330494294408706,0.3689121021587917,0.07889031612006815,-0.055382575642511506
anxiety_symp,0.22190737227896418,0.20894852436130548,0.0752896852124661,-0.03208220263349068,0.09314668456665667,-0.05570271549271124,0.16105648167238465,0.009139108534694577,0.014473482099348798,0.006454139015036846,0.1309819246277811,0.12336878714301665,0.005995668546117642,0.030589269828085932,0.09734213276488674,0.023374770139875153,0.16439800506349353,-0.007408414359099648,0.07810484588071992,0.023341082088530342,0.031620430028395104,0.023201593206573085,-0.048887460013913676,0.0628675742960658,0.01994468178162757,0.0752896852124661,0.15099343426217196,0.059959562249036084,0.028277008837904516,0.13063498358714495,-0.055369483845183164,0.09431669267422933,0.026815232050882737,0.10465796057664362,0.15533268004955766,0.024416590926675932,-0.045425981541109633,0.07587064758821846,0.10443645019829133,0.030589269828085946,-0.017314592673223224,0.0882710806236609,0.06257537619735852,0.006438754747813375,0.13961839952965094,-0.032082202633490695,-0.0032949482203085425,0.04308342444534971,0.051539737338206264,0.10852773518595346,0.09724910682384909,0.08404546160002174,0.15140972002506517,0.07528968521246608,0.07528968521246608,0.07118510578848534,0.0686736576443262,0.10835451688176541,-0.049811017178734984,-0.030444531455278378,-0.05844574896162493,0.03713683700956905,-0.034962403580401376,-0.03208220263349071,-0.008018301121667827,-0.045425981541109633,-0.010516634371496142,0.10120120376794184,0.06393703258513551,0.062855685705194,0.143632161396041,-0.008449409226874293,0.024416590926675964,0.10340110129502755,0.1222697837714093,0.5105722969333137,0.49426158387904184,0.5367840393472931,0.5100847218991884,1.0,0.3067845543578105,0.08351740631615068,0.6121174318013448,0.3348367385837447,0.3696992693858723,0.5080824750669921,0.48368663659712424,0.4099828973928321,0.6719248880399933,0.12437864653235928,0.32452608042320197,0.2080926350892631,0.1807134957628567,0.3790818047423869,0.11889698214999944,-0.05570271549271119
periods_symp,0.09342858345767338,0.09925581504883794,-0.022706395936375964,-0.022706395936375957,0.016208401706363847,-0.0394239736952621,0.11110975537105089,-0.0029384349014853367,0.07931283943465114,-0.002344529272781871,-0.03977850807408842,0.06544519939785876,0.006099156861290507,-0.03215054572326017,0.050081151364445756,0.00256331663494173,0.1529449012349234,0.05045075644530063,0.016023715214058567,0.027284652435231444,0.04763944789344082,-0.007169132917709948,-0.028820966239995215,-0.007782759959728062,0.03580473994970514,-0.022706395936375964,0.0036754596652663796,0.14464524009219332,0.005173167373775171,0.0709675218833994,-0.03264235908705033,0.07735523740662736,-0.003907603275775552,-0.01000734989207837,0.0034113980430498974,-0.051020117074669045,-0.03215054572326019,0.0021871673724932926,0.02336460901960234,-0.03215054572326017,-0.07504002425705163,0.006373633098078379,-0.009696613808262573,0.03528355636653593,-0.05953115207812217,-0.022706395936375978,0.11977546902081317,0.08086011760080244,0.11085175302433531,0.03666085173994655,0.05081368004215536,-0.021740585351544515,0.05104564014761296,-0.022706395936375964,0.10637790972932305,0.002052094528480529,-0.010007349892078386,0.08587769875741423,-0.004186394994837445,0.0007803710494432469,-0.03522710213482482,-0.011368879108014832,-0.055958021167416425,-0.022706395936375964,-0.06504797778193043,0.05923627944902047,-0.04557823064241362,0.02076208268785154,-0.010418082100673598,0.10087541622872893,-0.015254791790321139,0.08527393125359847,0.006989057133516315,0.009944844695204728,-0.048372446526116365,0.25231826792775036,0.26402362401918855,0.3339688065016404,0.3099390575645484,0.3067845543578105,1.0,0.01811287327093094,0.27454822591123645,0.1367308474024706,0.28675479229327994,0.3262153988507782,0.2494409989234136,0.23095458222494963,0.25329092680531917,0.13490978585830282,0.3158266338398493,0.02352144172660092,0.06201143089230084,0.170220340262941,0.13607127182405232,-0.03942397369526206
vagpain_symp,0.0492079139580703,0.028477877930896955,-0.007317421420371181,0.33009701074118863,-0.010772700512426351,-0.01270487092721345,0.07978072485417623,-0.018033175492904296,-0.028558895181091896,-0.038083520466306794,-0.03870689292114105,-0.018633697625035885,-0.02981479183088425,-0.01036091736492266,-0.018033175492904296,0.07841800438195004,0.10301758045609513,0.08852839300968468,0.03183222688507806,-0.02087401671110782,0.044162974775595075,0.11227922659165894,-0.025215547432426405,-0.02449805546013755,0.0669106961903422,-0.007317421420371181,-0.035226808878696086,-0.042591084344539835,0.04759105224035349,0.05144592017704502,0.11776137025289753,-0.03391300348301514,-0.042829634733469964,-0.017166375673330955,0.022372313932597924,0.13518874053647184,-0.01036091736492266,-0.02096252823684775,-0.03192448419667663,0.22851578854857185,-0.02418259077408481,-0.014994078508252988,-0.040001114241832156,-0.01270487092721344,-0.02243397706588208,-0.007317421420371177,-0.017166375673330965,0.018603690049929112,0.07198346505610514,-0.028047241344916127,0.01125612358990433,0.044594099238229705,-0.07586434054101289,-0.007317421420371181,-0.007317421420371181,-0.019667945873258066,-0.017166375673330965,-0.02332480819064317,-0.025691906799214525,0.10871028573502335,-0.028268843748570357,0.1089630598555388,0.12055511764700831,-0.007317421420371181,0.1547839206175323,-0.01036091736492266,0.15463365879013344,-0.048843146918881246,0.16316257687766347,0.1313669595066483,-0.016988001388518133,0.028473668639563878,-0.01644187384903036,-0.023395413544786567,-0.015588628743979203,0.18134907637004052,0.15020498192542556,0.12353335587680199,0.12072408630812202,0.08351740631615068,0.01811287327093094,1.0,0.19568113035643997,0.23454492127847726,0.16559156169366382,0.11244071597042807,0.14484501338231157,0.16408000021389155,0.11321937914375735,0.1631625768776638,0.2421801600886937,0.1364832559202686,0.26807546738494153,0.09916045020042331,-0.019501911280962906,-0.012704870927213438
brainfog_symp,0.20852136382377182,0.17482483979639268,0.07660917923639857,0.0766091792363986,0.06644909206447513,-0.05474330826576996,0.1317516286327964,0.011130885356959235,0.01762783200924489,-0.04765282871524777,0.15287671360581653,0.02297546117654751,0.036761817540548795,-0.04464357776427498,0.0555473990409791,0.05917245118453771,0.1964682907778665,0.057776220218428105,0.14953971248092873,-0.012822435936759038,-0.012993747780884907,0.1300595425872233,-0.10864986304006626,-0.02933960633577649,0.0786520095227694,-0.03152962818913003,0.10850876544151533,0.031810378275717165,0.00782327754128096,0.17451819976308205,-0.05271399764303039,0.10941063448309474,0.06245779123405255,0.07099806782561993,0.09757541108645132,-0.022248990985300275,-0.044643577764275,-0.06216155368667553,0.04705528554394271,0.03191462377363461,-0.01485481808685906,-0.02028984777685053,0.019364833247262465,0.007842016611074464,0.08916419475900893,-0.03152962818913002,0.034756741690770906,0.04867058636915511,0.11491277565763944,0.0604880184740954,0.13167388167388164,0.14111844073666446,0.11232675994040954,0.0766091792363986,0.07660917923639857,0.07379469921942146,0.10723939396046892,0.08510486071774659,0.015858198091415598,0.010921409736648936,-0.07783082821461111,0.08065756256319653,-0.03328562832706067,-0.03152962818913003,0.022326584238991545,-0.044643577764275015,-0.009022602692593548,0.006087613807771256,0.1281273523601467,0.09117079981360063,0.02094630782484228,0.0658946576885096,0.02634748932469775,0.07206464398975841,0.12480846016683014,0.5137811056349975,0.6001161217263747,0.5529624229578666,0.5008310211833447,0.6121174318013448,0.27454822591123645,0.19568113035643997,1.0,0.35908226434151513,0.34167882132269717,0.49969939246568307,0.509464315903275,0.49357973092626084,0.5351727175939355,0.06725402525143355,0.3198500025321027,0.2723268824110427,0.2036195460282659,0.3621034852680692,0.08065756256319645,-0.05474330826576994
dryhair_symp,0.05178231395586147,0.00839570496847369,-0.019210113189114558,-0.019210113189114558,0.02745608388426746,-0.03335355373757894,0.0642373606130311,-0.04734172360408982,-0.07497444488539586,-0.021938973392435206,-0.011411371802378115,0.04335935675675802,0.03246488210999598,-0.02720007279738314,0.012194080322265542,-0.020255080833144787,0.17951433611344897,0.03520142144961451,-0.009356392870229817,0.04857242806749201,0.08008614592169404,-0.020294708308912276,-0.038447925125574524,0.03784968724579143,-0.05503202795438134,-0.019210113189114558,-0.06076128052768605,-0.0008024824188861308,0.02753598124206202,0.0900357039728141,0.05074028088203558,-0.046818313638545335,-0.008975159719686208,0.003511648141269374,-0.07216701073932456,0.021974475102907193,-0.027200072797383155,-0.05503202795438138,0.0811598636472904,-0.027200072797383144,-0.03354632605675128,0.13884513827278436,0.02347961267500245,0.05053568748118021,0.06706250028755294,-0.01921011318911457,0.05208944742882918,-0.04207196724899991,0.022018101035118313,0.06526403765848209,0.027320521004158074,0.11316233467940218,-0.026171812939685988,-0.019210113189114558,-0.019210113189114558,-0.051633416297554316,-0.04506615114629041,0.009848764117967477,-0.025037464304719495,0.04295491558537075,-0.0742129852769755,0.05917636906954015,0.012194080322265545,-0.019210113189114558,0.09596494130887981,-0.02720007279738315,0.034178351323339115,-0.03147361099800448,0.05210250114071667,0.03410376369720415,-0.04459787277274445,-0.006566221845450038,-0.04316414752356774,-0.015075567228888177,-0.040924159677513165,0.35594980921173475,0.3516751281253651,0.37158479930597693,0.2754325250449462,0.3348367385837447,0.1367308474024706,0.23454492127847726,0.35908226434151513,1.0,0.52744590218496,0.3920254075447701,0.3076388164007687,0.37108291343327315,0.30469333469986465,0.1744942255184378,0.3743066311557855,0.2719278054853857,0.20305498604586858,0.17907058074388224,0.05917636906954013,-0.03335355373757894
dryskin_symp,0.12344937084507082,0.13254422514753283,0.0947397795197556,-0.025495720482380687,-0.02300405474086086,-0.04426693767058289,0.05998369965614649,-0.01344701693690502,0.08298474516060954,0.06151065964212225,-0.02262766085119963,0.12643667351110544,-0.012026131624315834,-0.03610001910532479,-0.06283207913881278,0.13458988278436218,0.17702108637364428,0.04671943330195542,-0.007462640019320806,0.05589073933446902,0.10629057574151546,0.0056676146664026966,0.004215373276950222,0.06294592773125711,-0.07303867439461645,-0.025495720482380697,0.008812354759502036,0.017351555254230842,0.09367999863743807,0.04063662347130319,0.030844443507842052,0.00989338616529989,0.03958211546200434,0.020778820696364567,0.024313891028814948,0.050777634371069816,-0.0361000191053248,0.020900529759616523,0.025609937550014276,-0.03610001910532479,0.03991491672942682,0.02166901621582316,0.038267882629551504,0.09490563152102237,-0.05468647868293514,-0.025495720482380697,0.06107419728043607,0.10656538554719064,0.05617212056487494,0.13270418115568652,0.02627236759575901,0.0743212496322705,0.041314216745874495,-0.025495720482380694,0.09473977951975558,-0.009769491409259421,0.020778820696364574,0.12510095769026666,0.016021510017782202,0.03571669873676221,-0.025154104979258914,-0.02217184038581403,0.035938045265002785,-0.025495720482380697,0.05221359781102749,0.049022185035071754,-0.05117720274924105,0.0866379566689529,0.10976026446497798,-0.005051631540639601,-0.024298344952196477,0.06620066859009094,-0.0032549765622480876,0.07225233363575564,0.07375685142684191,0.4143090757399561,0.4412710084125812,0.49803681021092006,0.42493577691374435,0.3696992693858723,0.28675479229327994,0.16559156169366382,0.34167882132269717,0.52744590218496,1.0,0.38331583994285334,0.33517594818619717,0.3955488570286675,0.35424395691760363,0.2112844318192853,0.4589988425312152,0.23193534177613834,0.17227173251313999,0.17700486751828934,0.06938352041132843,0.02531934692521978
aches_symp,0.16457145942006648,0.14901635059227292,-0.033379229476848654,-0.03337922947684865,0.049608370033583385,-0.05795467799252283,0.19105806550859133,0.004604903986182309,-0.015635158099989034,0.03502795668496086,0.08665756784265291,0.11695566466035777,0.05249370962722084,-0.04726247382057662,0.04803752112858391,0.017031867579210297,0.12653068616112823,-0.056544385219662194,0.045942108942558464,0.01789901822322043,0.04713667783693942,0.10028201224274509,-0.05429227055260094,0.018677480315893953,-0.0130063067059367,0.07236413107958031,0.02442146298206667,-0.01611877734908421,0.06736384808155178,0.1443517737076632,0.007292723919429531,0.03886794164039977,0.06125612851783753,0.02800924229208126,-0.0026448430411139274,0.11507853205401053,0.02759984158224514,0.014532556982653752,0.09507084570916266,-0.04726247382057662,0.04257731884660516,0.08327744879082644,0.16123725038894166,0.003244282228589066,0.013300026984984366,0.07236413107958024,0.02800924229208133,-0.012251268859798542,0.07488771985733643,0.07471340525882665,0.028573492407067382,0.04801753598936399,0.08007396775002541,0.07236413107958029,0.07236413107958031,-0.03804122325950421,-0.007429280729911804,0.02324152456242461,0.037499892358541655,0.06934143259529943,5.180854416003119e-05,0.03181998160950028,-0.03882771315621925,-0.033379229476848654,0.014532556982653776,-0.04726247382057664,-0.013937368200678127,0.0595276346326231,0.056441066539456373,0.05568249040892335,-0.0468061537705038,0.12862361911450476,-0.02748144049050999,-0.005295305578464339,-0.03356429407611436,0.5445634104630067,0.5071976153420814,0.5325887950197257,0.4333823394843076,0.5080824750669921,0.3262153988507782,0.11244071597042807,0.49969939246568307,0.3920254075447701,0.38331583994285334,1.0,0.5399921234711477,0.45016062170489196,0.44568208384686436,0.17549083840158813,0.3863270999787129,0.21299908523343325,0.266248406755518,0.31600030994112105,0.07208001931664225,0.0032442822285890568
weightgain_symp,0.16161329462095458,0.16881068173078934,-0.03393900209626355,-0.03393900209626355,0.04472804898984472,0.0019055860189949772,0.12067795501979407,-0.04046753611713228,0.14102630256449825,-0.025727152702943613,0.04941321748841887,0.11431980909964759,-0.031217158060501186,0.02635856433441536,0.13222169255751973,0.04646028694495416,0.15392425146701857,-0.0008111148940781741,-0.0015657174352166374,-0.021855845337588223,0.020241451581466636,-0.04473870751065247,-0.036462793642055576,0.01602170252943585,0.012268744510081904,0.07117059394813477,0.08961832967308828,-0.020444755380586422,0.10974017725893277,0.13564373086038342,0.004283509190043193,0.0010052304632194669,0.08645224845707124,0.02605884429369523,-0.027753220348511118,0.01821115509270654,0.02635856433441535,0.039642556185802355,0.15099989212727397,0.026358564334415333,-0.0036096752997254256,0.10275930863185026,-0.030235553862316907,0.001905586018994924,0.044757663462628834,-0.03393900209626354,0.06128496931611721,0.0780454140805015,-0.016250243031319733,0.04617331212147698,0.1556863494592333,0.09487554923090376,0.03777650548878193,-0.03393900209626354,0.07117059394813476,-0.03985551171923764,-0.044393405751148564,0.07222551486186007,0.15762270805263692,0.0336779728835498,-0.02425557388528211,0.06962296859879573,0.04587707822019374,-0.03393900209626355,-0.015105067165638492,0.026358564334415337,-0.01537902859990229,0.23651438215014306,0.0533226022908343,0.05269908701729993,0.012715534099967445,0.1571562739640908,0.018211155092706564,0.05951881395543892,-0.03498182541182316,0.4865097244841079,0.5271776888292917,0.49611878630705586,0.4094659116235103,0.48368663659712424,0.2494409989234136,0.14484501338231157,0.509464315903275,0.3076388164007687,0.33517594818619717,0.5399921234711477,1.0,0.5064968847147976,0.3370556680638083,0.08290666639604326,0.3357615068099359,0.3386382629327548,0.3315661843048586,0.41278172806925134,0.10964171093743853,-0.05892658304892086
